Teacher Name,Teacher Rating (Avg),Teacher Rating (STD),Teacher Helpfulness (Avg),Teacher Helpfulness (STD),Number of Ratings,Number of Classes
Phillip Michael Rivera,6.4,0.0,6.9,0.0,14.0,1
David Gator Kwabi,6.2,0.0,6.5,0.0,13.0,1
Ranbel F. Sun,5.1,0.0,5.1,0.0,9.0,1
Roberto J. Melendez,6.8,0.0,6.7,0.0,31.0,1
Stephanie E. Fried,4.7,0.0,5.7,0.0,3.0,1
Anshuman Kumar,6.7,0.0,6.7,0.0,6.0,1
Darya Amin-Shahidi,6.890625,0.234999168881509,6.921875,0.119201444517254,32.0,3
Shelley E. Ackerman,5.8,0.0,6.3,0.0,37.0,1
Brian Bonk,3.7,0.0,5.5,0.0,3.0,1
Abby Hill,4.4,0.0,6.6,0.0,5.0,1
Liyi Xu,4.7,0.0,5.4,0.0,15.0,1
Mehmet F. Yanik,4.496969696969696,0.3099216406192873,4.454545454545454,0.1970862126243526,33.0,3
Joseph Daly Steinmeyer,6.477777777777778,0.2484519974999766,6.611111111111111,0.0993807989999907,45.0,2
Mathura J. Sridharan,5.6,0.0,5.3,0.0,8.0,1
Sha Huang,6.1,0.0,6.5,0.0,8.0,1
Fei Chen,6.1,0.0,6.2,0.0,14.0,1
Shijie Nigel Chou,5.9,0.0,6.1,0.0,14.0,1
Muhammad H. Zaman,5.934426229508196,0.31512955748475524,5.549180327868853,0.24736178509980378,61.0,3
Vivek Sivathanu,6.6,0.0,6.8,0.0,5.0,1
Sinae Kim,6.2,0.0,6.2,0.0,13.0,1
Zhiting Tian,6.2,0.0,6.3,0.0,5.0,1
Sze Zheng Yong,6.5,0.0,6.9,0.0,27.0,1
Heather Beem,6.6,0.0,6.5,0.0,5.0,1
Sungho Lee,4.983333333333334,0.897063109386526,5.838888888888889,1.0822501707547871,18.0,4
Gregory P. Thiel,6.3,0.0,6.6,0.0,19.0,1
Jonathan K. Tong,6.6,0.0,6.6,0.0,21.0,1
Tea Zakula,6.5,0.0,6.8,0.0,8.0,1
Matthew Thomas Klug,6.4,0.0,6.6,0.0,8.0,1
David Brancazio,5.9,0.0,6.1,0.0,13.0,1
Sahil Sahni,6.2,0.0,6.6,0.0,19.0,1
Hyungryul Choi,5.771428571428571,0.1979486637221575,6.342857142857143,0.0494871659305396,28.0,2
Chih-Hung Hsieh,5.553846153846153,0.1598816130063579,6.330769230769231,0.1065877420042386,26.0,3
Jason S. Ku,6.44891304347826,0.2361348938440425,6.464130434782609,0.3577044935780063,92.0,5
Christopher J. Dimitriou,4.333333333333333,0.9428090415820634,4.833333333333333,0.2357022603955158,6.0,2
Amin Ajdari,6.0,0.0,6.3,0.0,4.0,1
Shengqiang Cai,5.4,0.0,5.5,0.0,7.0,1
Chirag Deepak Kalelkar,5.1,0.9797958971132712,5.5200000000000005,0.3919183588453084,10.0,2
Brooks L. Reed,6.380952380952381,0.0392676726249303,6.619047619047619,0.0392676726249303,21.0,2
Saaransh Gulati,4.9375,0.9130135541162576,5.625,0.8821139382188672,16.0,3
John Dennis Stempien,3.0,0.7071067811865476,4.0,0.0,3.0,2
James Richard Coleman,0.0,0.0,0.0,0.0,0.0,1
Amelia T. Servi,6.333333333333333,0.2981423969999719,6.5,0.2236067977499788,6.0,2
Shane W. Colton,6.773684210526315,0.0817061826118947,6.697368421052632,0.0706616925373556,76.0,3
Gim Song Soh,6.3,0.0,6.8,0.0,4.0,1
Ariadne G. Smith,6.0,0.0,6.5,0.0,2.0,1
Caitlin Thompson,5.811111111111111,0.52216311722263,5.441666666666666,0.8371164129850097,36.0,5
Ashley Browning,6.5,0.0,7.0,0.0,2.0,1
Michael D. Miller,4.5,0.0,6.5,0.0,2.0,2
Francisco Andres Morocz,6.0,0.0,7.0,0.0,2.0,1
Michael J. Snively,6.8,0.0,6.5,0.0,4.0,1
Suzanne Turell,7.0,0.0,7.0,0.0,2.0,1
My H. Vu,5.3,0.0,5.0,0.0,3.0,1
Ilan E. Moyer,6.826086956521739,0.0673562321079551,6.826086956521739,0.0673562321079551,23.0,2
Phillip A. Vasquez,6.3,0.0,6.0,0.0,3.0,1
David Barrett,6.367741935483871,0.117465428748601,6.3032258064516125,0.2890293778658339,31.0,3
Chryssostomos Chryssostomidis,5.18,0.27495454169735045,5.8,0.6,10.0,4
David Michael Cope,6.0,0.0,6.0,0.0,2.0,2
Vanessa Ampelas,5.7,0.0,5.6,0.0,7.0,2
Sheng Xu,6.0,0.0,5.8,0.0,4.0,1
Jooeun Ahn,6.53125,0.0463512405443477,6.73125,0.0463512405443477,16.0,2
Vivek Sharma,5.833333333333333,0.5527707983925666,6.108333333333333,0.6356864181514515,12.0,2
Thomas Joseph Ober,6.7,0.0,6.5,0.0,3.0,1
Vitor Riseti Manfrinato,5.9,0.0,5.5,0.0,8.0,1
Amir Tavakkoli Kermani Ghariehali,4.2,0.0,4.6,0.0,5.0,1
Brenden P. Epps,5.739999999999999,0.04898979485566339,6.320000000000001,0.09797958971132721,15.0,2
Simon Haward,5.3,0.0,5.1,0.0,8.0,1
Yi-Heng Sen,4.129411764705883,1.168087781694486,4.705882352941177,1.2119360244400856,17.0,3
Wei Li,6.4,0.0,6.2,0.0,8.0,1
Peter Small,6.031746031746032,0.6989391954899863,6.563492063492063,0.357372060490956,63.0,8
Gwyndaf Jones,6.452173913043478,0.0499527186655478,6.8478260869565215,0.0499527186655483,23.0,2
Lisa A. Schlecht,5.5,0.0,6.3,0.0,4.0,1
Jennifer Sarah Milne,6.0,0.0,6.5,0.0,13.0,1
Derrick Jason Morse,6.3,0.0,6.3,0.0,13.0,1
Brian Murrihy,6.4,0.0,6.7,0.0,14.0,1
Yarrow Thorne,4.7,0.0,5.2,0.0,7.0,1
Mohammad Mahdi Ghassemi,4.6,0.0,4.7,0.0,8.0,1
Vivian Chaya Hecht,5.5,0.0,5.8,0.0,6.0,1
Zeina A. Siam,6.3,0.0,6.3,0.0,12.0,1
Chung-An M. Wu,6.6,0.0,6.4,0.0,7.0,1
Lidan Wu,4.9,0.0,5.5,0.0,7.0,1
Yang Li,5.463157894736842,0.3963126441477201,5.642105263157895,0.2642084294318131,19.0,2
Ioannis Zervantonakis,5.8,0.0,6.3,0.0,24.0,1
Mary Elizabeth Anito,4.1,0.0,4.2,0.0,9.0,1
Manjul Sahay,5.7,0.0,5.8,0.0,11.0,1
Sunil A. Bhave,7.0,0.0,7.0,0.0,1.0,1
James Torres,6.8,0.0,6.8,0.0,13.0,1
Aditya Jaishankar,6.081081081081081,0.1332298112850403,6.427027027027028,0.0444099370950133,37.0,2
Kushal Sharad Kedia,6.3,0.0,6.7,0.0,9.0,1
Wen Sang,5.328,0.096,6.276,0.4319999999999997,25.0,2
Andrej Lenert,6.1,0.0,6.8,0.0,13.0,1
Chunguang Wang,5.5,0.0,6.2,0.0,12.0,1
Carrie Ann Brown,4.9,0.0,5.4,0.0,13.0,1
Yair Berichman,5.815384615384615,0.0532938710021193,5.984615384615386,0.293116290511656,26.0,2
Victor Wang,4.775,0.6676555166318098,5.2444444444444445,0.8180072141913761,36.0,3
Lisa Janelle Burton,5.6,0.0,5.8,0.0,16.0,1
Yi Liu,4.8,0.0,5.6,0.0,17.0,1
Jacob Elijah McKenzie,6.1,0.0,6.2,0.0,14.0,1
Vicente Ignacio Fernandez,5.726315789473685,0.2391698477368794,5.71578947368421,0.3594779224532458,38.0,3
Audrey P. Maertens,5.4,0.0,5.4,0.0,19.0,1
Haining Zheng,4.5,0.0,5.5,0.0,12.0,1
Eric W. Gilbertson,5.9,0.0,6.4,0.0,29.0,1
Alexander Mitsos,5.82952380952381,0.4258154774801853,5.945714285714285,0.3669769868037195,105.0,4
Sarit Kumar Das,4.6,0.0,5.7,0.0,43.0,1
Reza Karimi,4.9,0.0,5.4,0.0,17.0,1
Karan Hemant Mistry,6.1,0.0,5.8,0.0,31.0,1
Stephen Paul Bathurst,5.076923076923077,0.3846153846153846,5.076923076923077,0.3846153846153846,26.0,2
Melody L. Kuna,6.7,0.0,6.8,0.0,12.0,1
M. Loren Wood,5.6,0.0,6.4,0.0,5.0,1
Michael R. Allshouse,5.6,0.0,6.0,0.0,22.0,1
Douglas Benjamin Seymour,4.7,0.0,5.3,0.0,15.0,1
Samar R. Malek,6.4,0.0,6.2,0.0,30.0,1
Justin Lee Miller,5.7,0.0,5.7,0.0,11.0,1
Daniel J. Payen,6.5,0.0,6.5,0.0,25.0,1
Zheng Zhang,5.0,0.0,6.0,0.0,21.0,1
Yu-Chung Hsiao,5.4,0.0,5.8,0.0,7.0,1
Zohaib Mahmood,6.0,0.0,6.0,0.0,8.0,1
Yan Zhao,5.288571428571428,0.7752497951615073,5.8114285714285705,0.4425713363460201,35.0,3
Bryan P. Ruddy,5.64054054054054,0.5304049750385582,5.802702702702702,0.704612788618392,37.0,4
Yi Chen,5.8,0.0,5.3,0.0,5.0,1
Chanikarn M. Wongviriyawong,5.9,0.0,6.5,0.0,18.0,1
Yi-Chun Lu,5.75,0.1500000000000003,5.85,0.0500000000000002,22.0,2
Joseph Timothy Sullivan,6.7,0.0,6.9,0.0,23.0,1
Marilee P. Ogren-Balkema,4.5,0.0,3.0,0.0,2.0,2
William R. Hesse,5.0,0.0,5.3,0.0,4.0,1
Benjamin C. Johnson,6.634375,0.1240195927061526,6.921875,0.041339864235384,32.0,2
James Rudyard Wilkins,5.8,0.0,6.1,0.0,8.0,1
Matthew Ralph Adendorff,3.9,0.0,4.9,0.0,13.0,1
Jessica F. Liu,5.9,0.0,5.8,0.0,14.0,1
Ishan Satish Patel,6.651282051282051,0.0499835607426103,6.8,0.0,39.0,2
Jorge Luis Valdez Macias,5.5,0.0,5.8,0.0,6.0,1
Joel Voldman,5.9,0.0,5.5,0.0,21.0,1
Mark Andrew Scott,6.7,0.0,6.8,0.0,23.0,1
Nathan C. Tedford,5.476851851851852,0.2774241576310745,5.59537037037037,0.2001778187564376,108.0,4
Chuan Shi,6.3,0.0,6.4,0.0,7.0,1
Daniel E. Whitney,6.155813953488372,0.45407832824017635,6.268604651162791,0.32823050178791746,86.0,4
Alicia Lenis,6.6,0.0,6.6,0.0,5.0,1
Carolyn Marie Freeman,6.5,0.0,6.8,0.0,6.0,1
Mohammad Imani Nejad,6.3,0.0,6.8,0.0,22.0,1
David S. Lazzara,6.0,0.0,6.7,0.0,11.0,1
Marco Aurelio Cartas Ayala,4.7,0.0,5.4,0.0,15.0,1
Borivoje Mikic,6.044871794871795,0.37643654278368377,5.593589743589744,0.5407354307317512,78.0,4
Gregg A. Radtke,6.6,0.0,6.6,0.0,28.0,1
Kenneth McEnaney,6.4,0.0,6.6,0.0,10.0,1
Michael Z. Podowski,3.4,0.0,5.0,0.0,12.0,1
Emre Armagan,5.563636363636364,0.5596634171498687,6.354545454545455,0.5263314482229138,11.0,3
A. Zachary Trimble,5.42,0.7332121111929346,5.98,0.6415605972938178,10.0,2
Yukikazu Iwasa,6.7,0.0,6.5,0.0,3.0,1
Justin Wu Lee,5.8,0.0,6.3,0.0,18.0,1
Malima I. Wolf,5.7,0.0,6.7,0.0,23.0,1
David P. Fenning,6.4,0.0,6.8,0.0,5.0,1
Kaspar Andreas Loeffel,5.7,0.0,6.0,0.0,24.0,1
Kimberly Hamad-Schifferli,5.959245283018867,0.34662713944309786,5.744528301886793,0.3082180436096342,265.0,8
Audren Damien Prigent Cloitre,6.0,0.0,6.5,0.0,23.0,1
Sang-Il Lee,4.5,0.0,5.4,0.0,16.0,1
Panagiotis Artemiadis,5.2,0.0,5.0,0.0,9.0,1
Hallie Sue Cho,5.3,0.0,5.3,0.0,27.0,1
Mark W. Reed,6.1,0.0,6.2,0.0,20.0,1
Thomas Humplik,6.4,0.0,6.8,0.0,10.0,1
Yinchun Wang,5.8,0.0,6.0,0.0,4.0,1
Gregory D. Tao,6.4,0.0,6.3,0.0,12.0,1
Arvind Ananthanarayanan,5.3,0.0,5.8,0.0,14.0,1
Keith V. Durand,5.9,0.0,6.3,0.0,8.0,1
Andrew T. Marecki,6.2,0.0,6.4,0.0,36.0,1
Georgios Gougoulidis,5.333333333333333,0.7453559924999298,5.75,0.5590169943749475,6.0,2
Anamaria Ignisca,6.2,0.0,6.6,0.0,13.0,1
Deepti Tewari,5.3,0.0,5.2,0.0,11.0,1
Stephane Jean Marie Marcadet,4.3,0.0,5.4,0.0,6.0,1
Kai Wang,5.8,0.0,6.4,0.0,5.0,1
Justin C T Kao,5.6,0.0,5.2,0.0,16.0,1
Masayuki Yano,5.9,0.0,6.2,0.0,8.0,1
Jae Hyung Kim,5.6,0.0,5.5,0.0,16.0,1
Lei Qiao,6.3,0.0,6.8,0.0,4.0,1
Michael Ronne Tupek,6.3,0.0,6.8,0.0,3.0,1
Devin M. Neal,4.7,0.0,6.1,0.0,7.0,1
Vishnu Rajeswar Desaraju,6.5,0.0,7.0,0.0,10.0,1
Maria Alejandra Menchaca Brandan,6.4,0.0,7.0,0.0,5.0,1
Heon Ju Lee,7.0,0.0,6.5,0.0,2.0,1
Kristina Adams,5.5,0.0,5.6,0.0,21.0,1
Mark S. Welsh,6.785714285714286,0.3335033579979644,6.857142857142857,0.1720227796970327,14.0,3
Isaac Matthews,0.0,0.0,0.0,0.0,0.0,1
Michael T. Donohue,5.7,0.0,5.9,0.0,15.0,1
Benjamin Wheeler,5.9,0.0,6.2,0.0,12.0,1
Eric Charles Soller,5.705882352941177,0.257751791767137,6.329411764705882,0.19331384382535294,34.0,3
Dimitrios Tzeranis,4.9,0.4898979485566356,4.88,1.3227244611029163,10.0,2
Hattie Chung,6.0,0.0,6.6,0.0,7.0,1
Matthew F. Luchette,6.7,0.0,6.7,0.0,7.0,1
Josephine W. Shaw,6.5,0.0,6.5,0.0,8.0,1
Jingjing Sun,0.0,0.0,0.0,0.0,0.0,1
Shengyong Ng,5.5,0.0,5.8,0.0,11.0,1
Hadi Tavakoli Nia,5.3,0.0,5.6,0.0,8.0,1
Stephanie Anne Kempf,5.2,0.0,5.0,0.0,6.0,1
Stephen D. Ray,6.2,0.0,5.7,0.0,6.0,1
Rahmatullah Hujjat Cholas,5.9,0.0,5.9,0.0,15.0,1
Lily Jeng,5.0,0.0,5.5,0.0,3.0,1
Jennifer Lee Furstenau,5.1,0.0,5.3,0.0,7.0,1
Karen E. Willcox,5.6,0.0,6.1,0.0,17.0,1
Isaac Chuang,6.3,0.0,5.6,0.0,14.0,1
Priya Ramaswamy,5.7,0.0,5.8,0.0,19.0,1
Kevin S. Kung,6.1,0.0,6.4,0.0,8.0,1
Aaron Samuel Meyer,2.7,0.0,3.5,0.0,6.0,1
Philip Wesley Bransford,5.9,0.0,6.0,0.0,8.0,1
Beijing Kara Huang,5.55,0.4330127018922193,5.9750000000000005,0.38971143170299755,24.0,2
William Joseph Polacheck,6.5,0.0,6.8,0.0,11.0,1
Yeunwoo Cho,4.761904761904762,0.17036708399998393,5.9523809523809526,1.1073860459998959,21.0,2
Stephen V. Samouhos,6.1,0.10000000000000009,6.6,0.19999999999999973,10.0,2
Robert C. Armstrong,5.638333333333334,0.38213944517094256,4.983333333333334,0.29730268900379764,60.0,4
Clarissa L. Zimmerman,5.5,0.0,5.5,0.0,2.0,1
Victor Grau-Serrat,5.6,0.0,5.1,0.0,11.0,1
Maryelise Cieslewicz,6.1,0.0,6.4,0.0,15.0,1
Leon Daliang Li,6.3,0.0,6.2,0.0,6.0,1
Kerry R. Weinberg,6.1,0.0,6.3,0.0,22.0,1
Jan Lammerding,4.6,0.0,4.8,0.0,62.0,1
Hsu-Yi Lee,5.8,0.0,6.0,0.0,34.0,1
J. Freidberg,6.051648351648352,0.2879875750382363,5.782417582417583,0.0764506687073671,91.0,3
W. Green Jr.,6.2,0.0,5.8,0.0,33.0,1
C. Kearney,6.104444444444446,0.19995061118581292,6.604444444444446,0.19995061118581292,45.0,2
Cory Wessman Lindh,4.3,0.0,4.5,0.0,4.0,1
John R. Williams,6.435483870967741,0.23833885757504344,6.320967741935484,0.3833793273467374,124.0,9
David Holmes,6.8,0.0,7.0,0.0,4.0,1
Emily Renee Israeli,5.7,0.0,6.7,0.0,19.0,1
C. Ng,6.0,0.0,6.0,0.0,2.0,1
E. Onufer,6.8,0.0,7.0,0.0,4.0,1
A. Stachowiak,6.3,0.0,6.4,0.0,14.0,1
J. Alper,3.821428571428572,0.6154888549862174,4.992857142857143,0.3692933129917305,14.0,2
E. Florine,6.0,0.0,6.0,0.0,1.0,1
G. Apostolakis,6.088819875776397,0.21264199897757066,5.454037267080745,0.48938975675313373,161.0,5
M. Elliott,6.7,0.0,6.7,0.0,27.0,1
J. Deutch,6.400970873786408,0.11405597810704593,5.191747572815534,0.3092111076530898,206.0,5
R. Lester,5.94439024390244,0.18696613467303233,5.307317073170732,0.5222793588999062,205.0,5
P. Ferroni,5.5,0.0,6.4,0.0,20.0,1
J. Tester,6.0414062500000005,0.30529886580355553,5.6976562500000005,0.2220166251341047,128.0,6
S. Jung,5.5,0.0,6.4,0.0,20.0,1
M. Dejong,5.7,0.0,6.2,0.0,24.0,1
C. Mei,6.0606060606060606,0.5656529581414548,6.281818181818182,0.5741684608959319,66.0,11
P. Atukorale,6.0,0.0,6.1,0.0,13.0,1
S. Peyton,5.4,0.0,5.3,0.0,16.0,1
E. Sanchez,5.8,0.0,6.5,0.0,22.0,1
A. Sarkar,4.8,0.0,5.8,0.0,41.0,1
K. Bernick,5.8,0.0,6.3,0.0,24.0,1
R. Krishnan,5.6,0.0,6.2,0.0,24.0,1
C. Noyes,4.8,0.0,5.5,0.0,16.0,1
M. Stawicki,6.7,0.0,6.6,0.0,18.0,1
K. Shu,6.6,0.0,7.0,0.0,5.0,1
A. Tabaei Befrouei,5.8,0.0,6.8,0.0,4.0,1
C. Gerardi,7.0,0.0,7.0,0.0,1.0,1
Y. Sui,6.3,0.0,6.8,0.0,21.0,1
P. Doyle,5.484615384615385,0.24129826371320187,5.636923076923076,0.04825965274264063,65.0,2
M. Murrell,6.0,0.0,6.0,0.0,1.0,1
G. Patalano,7.0,0.0,7.0,0.0,1.0,1
A. Kiara,4.5,0.0,6.3,0.0,4.0,1
G. Wu,5.9,0.0,6.7,0.0,21.0,1
A. Finan,5.5,0.0,5.6,0.0,2.0,1
J. Yuan,4.1,0.0,5.3,0.0,7.0,1
S. Lele,5.294117647058823,0.31895156968766974,5.829411764705882,0.7290321592861019,17.0,2
C. Walters,5.8,0.0,6.5,0.0,18.0,1
J. Dahl,5.0,0.0,5.5,0.0,6.0,1
A. Baggeroer,4.886666666666667,0.548776416726845,5.1066666666666665,0.09977753031397187,15.0,2
K. Pelekanakis,6.1,0.0,5.7,0.0,7.0,1
D. Ljubicic,5.0,0.0,6.0,0.0,2.0,1
K. Miu,5.0,0.0,3.5,0.0,1.0,1
R. De Neufville,6.2615384615384615,0.0923076923076922,5.97902097902098,0.17415255222933831,143.0,3
R. Chambers,4.6,0.0,4.8,0.0,17.0,1
M. Hanowsky,5.4,0.0,5.7,0.0,41.0,1
M. Shusteff,6.9,0.0,6.9,0.0,26.0,2
G. Mitchell,4.7,0.0,4.5,0.0,6.0,1
K. Brown,4.8,0.0,6.0,0.0,4.0,1
A. Goldsipe,5.5,0.0,5.6,0.0,17.0,1
T. Hang,6.0,0.0,6.5,0.0,4.0,1
J. Dahmus,5.9365853658536585,0.048166872336905926,6.563414634146342,0.04816687233690592,41.0,2
C. Sheppard,5.0,0.0,5.0,0.0,3.0,1
J. Bush,6.0,0.0,7.0,0.0,1.0,1
E. Wayman,6.4,0.0,6.7,0.0,8.0,1
H. Prakash,5.5,0.0,6.2,0.0,25.0,1
L. Hu,6.0,0.0,5.7,0.0,3.0,1
J. Heywood,6.328571428571429,0.38992411611303357,5.1,0.3162277660168381,42.0,3
V. Costanzo,6.2,0.0,6.7,0.0,11.0,1
E. Drake,5.7266666666666675,0.11671427600007726,5.679999999999999,0.27495454169735023,60.0,3
A. Thiriez,6.0,0.0,6.3,0.0,16.0,2
T. Truscott,6.2,0.0,6.7,0.0,9.0,1
D. Burke,5.771428571428571,0.15959131478593075,5.588571428571429,0.24584714016341652,35.0,3
C. Lawler,5.9,0.0,6.4,0.0,10.0,1
J. Shim,5.6,0.0,6.3,0.0,5.0,1
S. Zyto,5.213333333333334,0.394501896106655,6.083809523809523,0.15560867249904853,105.0,3
D. Pucci De Farias,5.020689655172413,0.779645945437935,5.5,0.9397358396250842,58.0,5
G. Mckinley,6.503517587939699,0.1838660437722892,5.483919597989949,0.47599957092991846,199.0,6
D. Cuff,6.342105263157895,0.2324147596402065,6.3315789473684205,0.046482951928041555,19.0,2
A. Belcher,5.5,0.0,5.0,0.0,2.0,1
P. Matsudaira,6.0,0.0,7.0,0.0,3.0,1
M. Aubin,5.3,0.0,4.7,0.0,3.0,1
A. Rabodzey,3.25,0.25,4.75,0.25,4.0,2
T. Lee,6.364285714285714,0.28184885224212664,6.642857142857143,0.1916629694999818,14.0,3
N. Suh,4.738947368421052,1.330318104961295,4.890526315789473,1.0111040015443804,95.0,8
M. Presley,6.1,0.0,6.5,0.0,28.0,1
E. Wade,6.0,0.0,6.7,0.0,23.0,1
M. Alam,6.5,0.0,6.7,0.0,22.0,1
D. Wee,5.4,0.0,6.1,0.0,5.0,1
J. Smith Jr.,4.6,0.0,5.5,0.0,23.0,1
G. Chaudhry,5.58,0.18330302779823376,6.029999999999999,0.04582575694955824,20.0,2
O. Roushdy,5.6,0.0,5.8,0.0,13.0,1
W. Gao,4.6,0.0,5.8,0.0,5.0,1
W. Sun,5.6,0.0,6.4,0.0,40.0,2
S. Vickers,5.8,0.0,6.6,0.0,5.0,1
N. Saka,4.431707317073171,0.5816037643679314,4.629268292682927,0.6267391033187512,41.0,3
R. Huang,6.178571428571429,1.1589271956848537,6.6571428571428575,0.8756338811841118,28.0,2
A. Srivastava,5.6,0.0,6.4,0.0,12.0,1
W. Cho,4.4,0.0,4.9,0.0,9.0,1
J. Ruflin,6.0,0.31622776601683805,6.571428571428571,0.3614031611621004,7.0,2
P. Mcatamney,6.5181818181818185,0.2059045755073839,6.7727272727272725,0.19348906048902523,22.0,3
W. Flowers,6.291304347826087,0.9202613255876836,6.739130434782608,0.09202613255876844,23.0,2
C. Magee,4.506896551724138,0.13879042618964205,3.9413793103448276,0.8327425571378526,29.0,2
S. Nayfeh,6.099999999999999,8.881784197001252e-16,6.3999999999999995,0.28284271247461884,24.0,2
D. Vincent,6.2,0.0,5.4,0.0,18.0,1
C. Adams,5.8,0.0,6.1,0.0,8.0,1
A. Surana,5.2,0.0,5.8,0.0,25.0,1
J. Choi,5.1,0.0,5.9,0.0,16.0,1
W. Luo,5.3,0.0,6.0,0.0,4.0,1
R. Sharma,5.822222222222222,0.06285393610547095,5.777777777777778,0.628539361054709,18.0,2
Y. Bai,5.0,0.0,6.0,0.0,18.0,1
M. Baig,6.25,0.1500000000000005,6.3999999999999995,0.10000000000000016,48.0,3
V. Shilpiekandula,5.575,0.736121593216773,6.875,0.04330127018922216,12.0,2
M. Greytak,6.3,0.0,6.7,0.0,7.0,1
A. Fadeev,4.8,0.0,5.1,0.0,34.0,1
A. Hunt,3.4,0.0,5.1,0.0,11.0,1
D. Kuhn,3.4,0.0,4.6,0.0,11.0,1
P. Keenan,6.257142857142857,0.10497813183356472,6.342857142857143,0.13997084244475316,14.0,2
T. Mccoy,,,,,,2
A. Antonopoulos,5.5,0.0,5.6,0.0,10.0,1
N. Guillen,4.5,0.0,5.8,0.0,14.0,1
B. King,5.6,0.0,6.5,0.0,8.0,1
R. Prince,5.7,0.0,6.7,0.0,7.0,1
M. Shapiro,6.3,0.0,6.8,0.0,9.0,1
M. Lang,4.589743589743589,0.5060125020219344,5.324358974358974,0.1570447408370908,78.0,3
P. Kopesky,6.0,0.0,6.5,0.0,2.0,1
S. Dubowsky,3.424242424242424,0.4742012761701465,3.496969696969697,0.22493749769570479,33.0,3
A. Narayanaswamy,5.1,0.0,6.0,0.0,14.0,1
D. Golda,6.8,0.0,6.9,0.0,12.0,1
S. Cantournet,3.1,0.0,2.9,0.0,11.0,1
A. Balakrishna,6.0,0.0,4.0,0.0,1.0,1
D. Evangelista,6.0,0.0,5.5,0.0,1.0,1
S. Hupp,4.0,0.0,0.0,0.0,1.0,1
J. Tirosh,5.0,0.0,5.0,0.0,4.0,1
T. Tzianetopoulou,6.5,0.0,6.9,0.0,15.0,1
V. Vishal,6.6,0.0,6.8,0.0,17.0,1
A. Barton,5.276,0.44297178239702784,5.604000000000001,0.23234457170332137,25.0,3
G. Haller,5.484,0.6833330081300042,5.484,0.6833330081300042,50.0,2
J. Brisson Ii,6.436559139784945,0.32221843463831396,6.31290322580645,0.2636492482800327,93.0,3
R. Monaghan,6.0,0.0,5.95,0.1658312395177699,12.0,2
F. Pierre Jr.,6.0,0.09999999999999964,6.4,0.30000000000000027,16.0,2
C. Dames,5.9142857142857155,0.03499271061118814,6.142857142857143,0.3499271061118826,14.0,2
N. Abdul Rahim,5.1499999999999995,0.1499999999999999,5.8500000000000005,0.1499999999999999,12.0,2
E. Blanco,5.011764705882353,1.7108244840499898,5.447058823529411,0.9592384522653887,17.0,3
S. Campbell,5.786666666666666,0.19955506062794373,6.0600000000000005,0.5986651818838307,15.0,2
J. Guerrero,6.138461538461538,0.5838051064926235,5.7846153846153845,1.4108623406905079,13.0,2
N. Singer,6.0,0.0,3.8,0.0,5.0,1
T. Vanderpoel,5.845454545454547,0.08907235428302474,6.663636363636363,0.22268088570756164,11.0,2
J. Werkmeister,5.836363636363637,0.14937887931959065,6.472727272727273,0.2987577586391813,11.0,2
P. Willoughby,5.366666666666667,0.8013876853447539,6.333333333333333,0.04714045207910342,12.0,2
O. Yaglioglu,4.666666666666667,1.1925695879998879,5.5,0.6708203932499368,6.0,2
K. Beers,4.4,0.0,4.4,0.0,14.0,1
L. Mirny,5.0,0.0,3.0,0.0,1.0,1
A. Powell,6.3,0.0,7.0,0.0,3.0,1
T. Cheng,6.5,0.0,6.7,0.0,6.0,1
R. Bernstein,5.0,0.0,6.0,0.0,5.0,1
T. Thorsen,5.939999999999999,0.16653327995729036,6.13111111111111,0.15891608158916545,45.0,3
C. Dewey Jr.,6.5,0.0,6.8,0.0,4.0,1
D. Irvine,5.5,0.0,5.6,0.0,46.0,1
R. Silbey,5.4,0.0,5.1,0.0,45.0,1
P. Mack,6.4,0.0,7.0,0.0,8.0,1
S. Suresh,4.4,0.0,5.0,0.0,41.0,1
B. Selden,6.4,0.0,7.0,0.0,5.0,1
R. Luz Iii,5.7,0.0,6.0,0.0,3.0,1
K. Lilienkamp,6.6,0.0,6.9,0.0,7.0,1
A. Sonin,4.067241379310345,0.28791038538387353,5.577586206896552,0.33220429082754643,58.0,2
J. Smith Jr.,5.5,0.0,6.4,0.0,11.0,1
N. Demirdoven,6.3,0.0,6.3,0.0,3.0,1
K. Tian,5.6,0.0,6.4,0.0,30.0,2
A. D'Arbeloff,4.5,0.0,3.6,0.0,17.0,1
M. Sohn,3.9,0.0,4.5,0.0,16.0,1
C. Livermore,6.4,0.0,6.3,0.0,19.0,1
M. Garg,6.0,0.0,7.0,0.0,1.0,1
N. Ames,4.3,0.0,6.3,0.0,4.0,1
M. Byl,4.950000000000001,0.5499999999999998,5.15,0.25,28.0,2
A. Mazzeo,5.7,0.0,5.3,0.0,10.0,1
I. Skopovi,6.3,0.0,6.5,0.0,10.0,1
J. Verdirame,6.2,0.0,6.4,0.0,5.0,1
P. Shah,5.4,0.0,5.5,0.0,7.0,1
C. Handwerk,6.5,0.0,6.5,0.0,2.0,1
K. Nishimoto,6.1,0.0,6.6,0.0,8.0,1
M. Salvetti,6.3,0.0,6.3,0.0,3.0,1
B. Marcus,4.3,0.0,3.7,0.0,4.0,1
